id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_id
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 3:00,CO,45,124,109,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 3:00,OZONE,18,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,PM2.5,12,92,50,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,PM10,13,137,79,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,NO2,16,57,29,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,SO2,2,41,17,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,CO,22,82,53,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 3:00,OZONE,10,127,25,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 3:00,PM2.5,1,94,48,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 3:00,PM10,13,115,67,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 3:00,NO2,12,37,21,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 3:00,CO,30,46,42,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 3:00,OZONE,7,73,10,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,PM2.5,28,335,100,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,PM10,19,252,104,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,NO2,46,101,63,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,NH3,4,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,SO2,5,11,8,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,CO,70,109,101,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 3:00,OZONE,9,156,34,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 3:00,PM10,1,137,59,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 3:00,NO2,38,71,50,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 3:00,CO,44,53,50,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 3:00,OZONE,16,63,28,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 3:00,PM2.5,6,92,48,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 3:00,PM10,26,115,64,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 3:00,NO2,8,61,27,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 3:00,CO,15,40,29,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 3:00,OZONE,1,53,5,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 3:00,PM2.5,27,133,67,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 3:00,PM10,20,157,89,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 3:00,NO2,3,87,50,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 3:00,NH3,14,27,22,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,PM2.5,22,130,59,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,PM10,33,119,69,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,NO2,24,50,35,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,NH3,3,6,4,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,SO2,13,20,17,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,CO,25,70,54,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 4:00,OZONE,3,76,10,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,PM2.5,18,80,49,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,PM10,24,135,81,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,NO2,30,85,52,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,NH3,4,8,5,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,SO2,5,14,8,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,CO,45,124,108,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 4:00,OZONE,18,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,PM2.5,12,92,51,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,PM10,13,137,81,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,NO2,17,57,30,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,SO2,2,41,17,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,CO,22,82,50,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 4:00,OZONE,10,127,24,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 4:00,PM2.5,1,94,50,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 4:00,PM10,18,115,68,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 4:00,NO2,12,37,21,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 4:00,CO,30,46,41,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 4:00,OZONE,7,73,8,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,PM2.5,28,335,104,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,PM10,19,252,108,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,NO2,46,101,64,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,NH3,4,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,SO2,5,11,8,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,CO,70,109,102,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 4:00,OZONE,9,156,30,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 4:00,PM10,29,137,61,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 4:00,NO2,39,71,50,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 4:00,CO,44,53,51,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 4:00,OZONE,16,63,27,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 4:00,PM2.5,14,92,49,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 4:00,PM10,26,115,64,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 4:00,NO2,8,61,27,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 4:00,CO,15,40,28,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 4:00,OZONE,2,53,3,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 4:00,PM2.5,27,133,68,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 4:00,PM10,22,157,90,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 4:00,NO2,3,87,47,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 4:00,NH3,14,27,22,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,PM2.5,22,130,61,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,PM10,33,119,71,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,NO2,24,50,36,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,NH3,4,6,4,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,SO2,13,20,17,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,CO,25,70,54,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 5:00,OZONE,3,76,6,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,PM2.5,18,80,51,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,PM10,29,135,83,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,NO2,30,85,52,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,NH3,4,8,6,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,SO2,6,14,8,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,CO,45,124,106,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 5:00,OZONE,18,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,PM2.5,20,92,52,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,PM10,34,137,82,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,NO2,18,57,30,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,SO2,2,41,16,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,CO,18,82,46,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 5:00,OZONE,10,127,15,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 5:00,PM2.5,1,94,50,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 5:00,PM10,18,115,69,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 5:00,NO2,12,37,21,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 5:00,CO,30,46,40,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 5:00,OZONE,7,73,8,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,PM2.5,37,335,111,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,PM10,30,252,113,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,NO2,47,101,64,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,NH3,4,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,SO2,5,11,8,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,CO,73,109,100,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 5:00,OZONE,9,156,28,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 5:00,PM10,26,137,62,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 5:00,NO2,39,71,50,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 5:00,CO,44,53,52,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 5:00,OZONE,16,63,26,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 5:00,PM2.5,14,92,50,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 5:00,PM10,26,115,65,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 5:00,NO2,8,61,26,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 5:00,CO,15,40,27,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 5:00,OZONE,2,53,3,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 5:00,PM2.5,27,133,69,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 5:00,PM10,22,157,92,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 5:00,NO2,3,87,44,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 5:00,NH3,14,27,22,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,PM2.5,22,130,63,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,PM10,33,119,74,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,NO2,24,50,37,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,NH3,4,6,4,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,SO2,13,20,17,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,CO,25,70,52,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 6:00,OZONE,3,76,5,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,PM2.5,25,80,51,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,PM10,29,135,84,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,NO2,30,85,52,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,NH3,4,8,6,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,SO2,6,14,8,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,CO,45,124,104,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 6:00,OZONE,18,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,PM2.5,20,92,52,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,PM10,38,137,84,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,NO2,20,57,31,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,SO2,2,41,16,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,CO,18,82,41,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 6:00,OZONE,10,127,14,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 6:00,PM2.5,1,94,50,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 6:00,PM10,18,115,70,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 6:00,NO2,12,37,22,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 6:00,CO,30,46,39,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 6:00,OZONE,7,73,7,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,PM2.5,37,335,112,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,PM10,30,252,115,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,NO2,47,101,65,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,NH3,4,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,SO2,5,11,8,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,CO,78,109,97,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 6:00,OZONE,9,156,27,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 6:00,PM10,26,137,62,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 6:00,NO2,40,71,50,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 6:00,CO,44,53,52,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 6:00,OZONE,16,63,21,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 6:00,PM2.5,14,92,49,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 6:00,PM10,26,115,65,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 6:00,NO2,13,61,26,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 6:00,CO,19,40,26,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 6:00,OZONE,1,53,2,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 6:00,PM2.5,27,133,69,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 6:00,PM10,25,157,93,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 6:00,NO2,3,87,41,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 6:00,NH3,14,27,22,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,PM2.5,22,130,66,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,PM10,33,119,76,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,NO2,24,50,37,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,NH3,4,6,4,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,SO2,13,20,16,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,CO,25,70,50,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 7:00,OZONE,3,76,4,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,PM2.5,15,80,51,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,PM10,29,135,85,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,NO2,32,85,53,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,NH3,4,8,6,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,SO2,6,14,8,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,CO,45,124,102,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 7:00,OZONE,19,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,PM2.5,23,92,52,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,PM10,40,137,84,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,NO2,20,57,31,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,SO2,2,41,16,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,CO,18,82,36,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 7:00,OZONE,10,127,13,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 7:00,PM2.5,1,94,50,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 7:00,PM10,18,115,71,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 7:00,NO2,12,37,22,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 7:00,CO,30,46,38,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 7:00,OZONE,7,73,7,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,PM2.5,40,335,109,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,PM10,44,252,112,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,NO2,47,101,65,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,NH3,4,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,SO2,5,11,8,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,CO,78,109,94,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 7:00,OZONE,11,156,26,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 7:00,PM10,26,137,62,NA
89,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 7:00,NO2,40,71,50,NA
90,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 7:00,CO,44,53,52,NA
91,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 7:00,OZONE,16,63,17,NA
92,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 7:00,PM2.5,14,92,49,NA
93,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 7:00,PM10,26,115,65,NA
94,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 7:00,NO2,13,61,27,NA
95,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 7:00,CO,19,40,24,NA
96,India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",01-10-19 7:00,OZONE,1,53,2,NA
97,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 7:00,PM2.5,32,133,70,NA
98,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 7:00,PM10,41,157,94,NA
99,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 7:00,NO2,3,87,38,NA
100,India,Delhi,Delhi,"DTU, Delhi - CPCB",01-10-19 7:00,NH3,14,27,22,NA
55,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,PM2.5,22,130,68,NA
56,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,PM10,33,119,76,NA
57,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,NO2,24,50,37,NA
58,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,NH3,4,6,5,NA
59,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,SO2,13,20,16,NA
60,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,CO,25,70,48,NA
61,India,Delhi,Delhi,"Alipur, Delhi - DPCC",01-10-19 8:00,OZONE,3,76,4,NA
62,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,PM2.5,15,80,51,NA
63,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,PM10,50,135,86,NA
64,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,NO2,32,85,54,NA
65,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,NH3,4,8,6,NA
66,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,SO2,6,14,8,NA
67,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,CO,45,124,100,NA
68,India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",01-10-19 8:00,OZONE,20,25,21,NA
69,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,PM2.5,23,92,53,NA
70,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,PM10,40,137,85,NA
71,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,NO2,20,57,31,NA
72,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,NH3,3,6,4,NA
73,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,SO2,2,41,16,NA
74,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,CO,18,92,44,NA
75,India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",01-10-19 8:00,OZONE,10,127,13,NA
76,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 8:00,PM2.5,1,94,52,NA
77,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 8:00,PM10,18,115,72,NA
78,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 8:00,NO2,12,37,22,NA
79,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 8:00,CO,30,46,37,NA
80,India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",01-10-19 8:00,OZONE,7,73,7,NA
81,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,PM2.5,40,335,110,NA
82,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,PM10,44,252,114,NA
83,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,NO2,47,101,65,NA
84,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,NH3,5,8,6,NA
85,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,SO2,5,11,7,NA
86,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,CO,78,109,92,NA
87,India,Delhi,Delhi,"Bawana, Delhi - DPCC",01-10-19 8:00,OZONE,11,156,23,NA
88,India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",01-10-19 8:00,PM10,26,137,64,NA
